,subject,stimulus,response,confidence,intensits,ppt
7216,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.62,12.0,78
7217,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.41,8.0,78
7218,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.75,8.0,78
7219,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.42,12.0,78
7220,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.63,12.0,78
7221,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.45,8.0,78
7222,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.67,8.0,78
7223,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.62,4.0,78
7224,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.48,8.0,78
7225,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.49,8.0,78
7226,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,1.0,0.29,4.0,78
7227,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,1.0,0.52,8.0,78
7228,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.41,12.0,78
7229,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.31,12.0,78
7230,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.56,8.0,78
7231,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.1,12.0,78
7232,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.71,16.0,78
7233,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.77,20.0,78
7234,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.76,20.0,78
7235,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.42,16.0,78
7236,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.72,16.0,78
7237,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,1.0,0.37,12.0,78
7238,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.84,16.0,78
7239,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,1.0,16.0,78
7240,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.91,12.0,78
7241,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.36,12.0,78
7242,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.8,16.0,78
7243,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.71,20.0,78
7244,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.9,20.0,78
7245,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.23,16.0,78
7246,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.62,16.0,78
7247,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.78,12.0,78
7248,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.79,12.0,78
7249,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.69,8.0,78
7250,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.75,8.0,78
7251,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.78,4.0,78
7252,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.4,4.0,78
7253,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.63,2.0,78
7254,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,1.0,0.62,2.0,78
7255,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.55,6.0,78
7256,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.56,10.0,78
7257,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.63,10.0,78
7258,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,1.0,0.73,6.0,78
7259,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.67,10.0,78
7260,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.92,10.0,78
7261,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,0.0,0.41,6.0,78
7262,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,0.0,0.0,0.85,10.0,78
7263,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.74,10.0,78
7264,6ffbae9aaff664bd4739f51a6c7883a2c3ce74e9227a6aff728d0d57ad56f234,1.0,1.0,0.8,6.0,78
7265,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.59,8.0,79
7266,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.34,8.0,79
7267,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.54,4.0,79
7268,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.43,4.0,79
7269,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.7,2.0,79
7270,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.27,2.0,79
7271,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,0.0,0.52,2.0,79
7272,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.56,6.0,79
7273,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,0.0,0.53,6.0,79
7274,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.65,10.0,79
7275,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.57,10.0,79
7276,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.51,6.0,79
7277,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,0.0,0.3,6.0,79
7278,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.65,10.0,79
7279,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.39,10.0,79
7280,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.56,6.0,79
7281,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.76,10.0,79
7282,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.0,10.0,79
7283,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.42,14.0,79
7284,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.37,14.0,79
7285,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.17,10.0,79
7286,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.67,10.0,79
7287,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.0,6.0,79
7288,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.67,6.0,79
7289,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.34,10.0,79
7290,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.78,14.0,79
7291,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.69,10.0,79
7292,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.85,14.0,79
7293,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.36,14.0,79
7294,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,1.0,10.0,79
7295,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.42,10.0,79
7296,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.49,6.0,79
7297,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.0,10.0,79
7298,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.61,10.0,79
7299,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.64,6.0,79
7300,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.35,6.0,79
7301,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.43,2.0,79
7302,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,0.0,0.42,6.0,79
7303,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.54,10.0,79
7304,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,0.0,0.55,18.0,79
7305,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.0,22.0,79
7306,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.58,26.0,79
7307,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.52,26.0,79
7308,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.62,22.0,79
7309,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.66,22.0,79
7310,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.68,18.0,79
7311,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.75,18.0,79
7312,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.0,14.0,79
7313,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,0.0,0.65,18.0,79
7314,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.62,22.0,79
7315,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.61,22.0,79
7316,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.9,18.0,79
7317,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,1.0,18.0,79
7318,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.61,14.0,79
7319,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.65,18.0,79
7320,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.0,18.0,79
7321,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.59,22.0,79
7322,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.94,22.0,79
7323,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.58,18.0,79
7324,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.35,18.0,79
7325,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.25,14.0,79
7326,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.76,14.0,79
7327,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.0,10.0,79
7328,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.58,14.0,79
7329,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.57,14.0,79
7330,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.51,10.0,79
7331,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.67,14.0,79
7332,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.45,14.0,79
7333,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.67,10.0,79
7334,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,1.0,10.0,79
7335,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,0.0,0.62,6.0,79
7336,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,1.0,1.0,0.7,10.0,79
7337,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.75,10.0,79
7338,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.64,6.0,79
7339,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.63,6.0,79
7340,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.44,2.0,79
7341,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,1.0,0.65,6.0,79
7342,929f003731a97f915d11893c6652bbc7db0b36118eb4357cc721f7f68aeb25ff,0.0,0.0,0.72,10.0,79
7343,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.85,22.0,80
7344,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.78,22.0,80
7345,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.81,18.0,80
7346,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.96,18.0,80
7347,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.75,14.0,80
7348,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,1.0,14.0,80
7349,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.58,10.0,80
7350,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.3,14.0,80
7351,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.76,18.0,80
7352,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.65,18.0,80
7353,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.71,14.0,80
7354,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.62,14.0,80
7355,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.68,10.0,80
7356,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.67,10.0,80
7357,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.24,6.0,80
7358,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.65,10.0,80
7359,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.66,10.0,80
7360,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,0.0,0.34,6.0,80
7361,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.0,10.0,80
7362,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.22,14.0,80
7363,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.25,14.0,80
7364,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.22,10.0,80
7365,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.22,10.0,80
7366,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.3,6.0,80
7367,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.28,6.0,80
7368,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.24,10.0,80
7369,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.0,10.0,80
7370,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,0.0,0.0,6.0,80
7371,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.13,10.0,80
7372,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.16,10.0,80
7373,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.1,6.0,80
7374,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.62,10.0,80
7375,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.21,10.0,80
7376,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.15,6.0,80
7377,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.23,6.0,80
7378,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.18,10.0,80
7379,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.22,10.0,80
7380,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.17,6.0,80
7381,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.28,6.0,80
7382,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.22,2.0,80
7383,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.28,2.0,80
7384,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.17,2.0,80
7385,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.17,6.0,80
7386,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.19,10.0,80
7387,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,0.0,0.24,10.0,80
7388,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.35,14.0,80
7389,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.2,18.0,80
7390,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.24,18.0,80
7391,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.25,14.0,80
7392,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.0,14.0,80
7393,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.66,18.0,80
7394,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.2,18.0,80
7395,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.2,14.0,80
7396,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.13,14.0,80
7397,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.66,18.0,80
7398,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.18,18.0,80
7399,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.19,14.0,80
7400,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.24,14.0,80
7401,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.19,10.0,80
7402,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.26,10.0,80
7403,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.22,14.0,80
7404,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.79,14.0,80
7405,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.2,10.0,80
7406,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.18,10.0,80
7407,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.2,6.0,80
7408,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.17,6.0,80
7409,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.66,10.0,80
7410,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.67,10.0,80
7411,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,0.0,0.22,6.0,80
7412,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.3,10.0,80
7413,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,0.0,0.29,10.0,80
7414,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.72,14.0,80
7415,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.2,14.0,80
7416,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.23,10.0,80
7417,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.77,10.0,80
7418,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.2,6.0,80
7419,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.25,6.0,80
7420,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,1.0,0.0,10.0,80
7421,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,0.0,0.0,0.78,14.0,80
7422,7fc81a57656ec055615121454cb5343aaf3db93c762fe310d976e5fe8d05e66d,1.0,1.0,0.47,14.0,80
7423,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,0.0,0.0,0.75,20.0,81
7424,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,1.0,1.0,0.98,20.0,81
7425,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,0.0,0.0,0.96,16.0,81
7426,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,1.0,1.0,0.88,16.0,81
7427,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,0.0,1.0,0.87,12.0,81
7428,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,1.0,1.0,0.92,16.0,81
7429,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,1.0,1.0,0.85,16.0,81
7430,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,0.0,0.0,0.87,12.0,81
7431,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,1.0,1.0,0.92,12.0,81
7432,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,0.0,0.0,0.89,8.0,81
7433,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,1.0,1.0,0.86,8.0,81
7434,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,1.0,0.0,0.92,4.0,81
7435,f0cbba2470c7c8706fe77e8d88e947ed8c33100409ffb51ae1af99af7d3077a8,0.0,1.0,0.86,8.0,81
