Unnamed: 0,stimulus_left,stimulus_right,reward_left,reward_right,ppt,trial,responses
9219,3,2,1.0,1.0,77,100,0
9220,1,3,0.0,1.0,77,101,0
9221,2,1,0.0,1.0,77,102,1
9222,2,3,0.0,0.0,77,103,1
9223,2,4,0.0,0.0,77,104,0
9224,4,3,0.0,1.0,77,105,0
9225,3,1,0.0,1.0,77,106,1
9226,4,2,0.0,0.0,77,107,1
9227,3,2,1.0,1.0,77,108,0
9228,4,3,0.0,0.0,77,109,1
9229,2,1,0.0,1.0,77,110,1
9230,1,2,1.0,0.0,77,111,0
9231,1,2,1.0,1.0,77,112,0
9232,1,4,1.0,0.0,77,113,0
9233,4,2,0.0,0.0,77,114,0
9234,4,3,0.0,1.0,77,115,1
9235,2,1,0.0,1.0,77,116,1
9236,4,2,0.0,0.0,77,117,0
9237,1,3,1.0,1.0,77,118,0
9238,2,4,0.0,0.0,77,119,1
9239,3,1,1.0,1.0,77,120,1
9240,1,3,1.0,0.0,78,1,1
9241,1,2,1.0,1.0,78,2,0
9242,1,4,1.0,1.0,78,3,0
9243,3,2,0.0,0.0,78,4,0
9244,3,4,0.0,0.0,78,5,1
9245,4,2,0.0,1.0,78,6,1
9246,4,1,0.0,1.0,78,7,1
9247,4,3,0.0,1.0,78,8,1
9248,3,4,0.0,0.0,78,9,0
9249,3,2,1.0,1.0,78,10,1
9250,1,3,1.0,1.0,78,11,0
9251,2,1,0.0,1.0,78,12,0
9252,3,1,1.0,1.0,78,13,1
9253,1,3,0.0,1.0,78,14,0
9254,1,3,1.0,0.0,78,15,0
9255,3,1,0.0,0.0,78,16,1
9256,3,4,1.0,0.0,78,17,0
9257,1,3,1.0,0.0,78,18,1
9258,1,2,1.0,1.0,78,19,0
9259,4,1,0.0,0.0,78,20,1
9260,2,4,0.0,0.0,78,21,1
9261,4,3,0.0,0.0,78,22,1
9262,2,3,0.0,1.0,78,23,1
9263,2,1,0.0,1.0,78,24,0
9264,3,4,1.0,0.0,78,25,0
9265,3,1,0.0,1.0,78,26,0
9266,1,4,1.0,0.0,78,27,0
9267,1,4,0.0,1.0,78,28,0
9268,2,3,0.0,0.0,78,29,0
9269,2,4,0.0,0.0,78,30,1
9270,1,3,1.0,1.0,78,31,1
9271,2,3,0.0,1.0,78,32,1
9272,2,3,0.0,1.0,78,33,1
9273,2,3,0.0,1.0,78,34,1
9274,3,4,0.0,0.0,78,35,0
9275,3,2,1.0,1.0,78,36,0
9276,2,1,0.0,1.0,78,37,0
9277,4,2,0.0,1.0,78,38,0
9278,2,1,0.0,1.0,78,39,1
9279,2,1,0.0,1.0,78,40,1
9280,3,2,0.0,0.0,78,41,0
9281,4,1,1.0,1.0,78,42,1
9282,3,2,0.0,0.0,78,43,1
9283,1,4,0.0,0.0,78,44,0
9284,4,1,0.0,1.0,78,45,0
9285,2,4,0.0,0.0,78,46,1
9286,4,1,1.0,1.0,78,47,0
9287,1,2,1.0,0.0,78,48,1
9288,4,1,0.0,0.0,78,49,0
9289,4,2,0.0,0.0,78,50,0
9290,1,3,1.0,0.0,78,51,0
9291,2,3,0.0,0.0,78,52,0
9292,2,4,0.0,0.0,78,53,0
9293,2,3,0.0,0.0,78,54,1
9294,2,1,0.0,0.0,78,55,1
9295,4,2,0.0,1.0,78,56,1
9296,3,1,1.0,1.0,78,57,0
9297,2,3,0.0,0.0,78,58,1
9298,3,2,1.0,0.0,78,59,1
9299,3,2,1.0,1.0,78,60,1
9300,2,1,0.0,1.0,78,61,0
9301,1,2,1.0,1.0,78,62,1
9302,2,4,0.0,0.0,78,63,0
9303,1,3,1.0,0.0,78,64,1
9304,4,1,0.0,1.0,78,65,1
9305,1,3,0.0,1.0,78,66,0
9306,3,2,1.0,0.0,78,67,1
9307,1,2,1.0,0.0,78,68,1
9308,1,4,1.0,1.0,78,69,0
9309,1,2,1.0,0.0,78,70,0
9310,2,3,0.0,1.0,78,71,1
9311,2,4,0.0,0.0,78,72,1
9312,2,4,0.0,0.0,78,73,0
9313,3,2,1.0,1.0,78,74,0
9314,1,2,1.0,0.0,78,75,0
9315,3,2,0.0,0.0,78,76,0
9316,2,3,0.0,1.0,78,77,1
9317,3,4,0.0,0.0,78,78,0
9318,4,2,0.0,1.0,78,79,0
9319,2,1,0.0,0.0,78,80,1
9320,3,4,1.0,0.0,78,81,0
9321,4,2,0.0,0.0,78,82,0
9322,4,1,0.0,1.0,78,83,0
9323,1,4,1.0,0.0,78,84,1
9324,2,1,0.0,1.0,78,85,1
9325,2,4,0.0,0.0,78,86,1
9326,3,1,1.0,1.0,78,87,1
9327,3,1,0.0,1.0,78,88,0
9328,3,1,0.0,1.0,78,89,1
9329,2,4,0.0,0.0,78,90,1
9330,1,2,1.0,0.0,78,91,0
9331,1,4,1.0,0.0,78,92,0
9332,4,3,0.0,0.0,78,93,0
9333,4,1,0.0,1.0,78,94,1
9334,4,3,0.0,1.0,78,95,0
9335,4,3,0.0,1.0,78,96,0
9336,4,3,0.0,1.0,78,97,1
9337,1,4,0.0,1.0,78,98,0
9338,4,2,0.0,0.0,78,99,0
9339,3,4,1.0,0.0,78,100,0
9340,3,1,0.0,1.0,78,101,0
9341,1,4,0.0,0.0,78,102,0
9342,1,2,1.0,0.0,78,103,1
9343,2,4,0.0,0.0,78,104,1
9344,1,4,1.0,0.0,78,105,0
9345,3,1,1.0,1.0,78,106,1
9346,3,4,0.0,0.0,78,107,1
9347,4,3,0.0,1.0,78,108,0
9348,4,3,0.0,1.0,78,109,1
9349,4,2,0.0,0.0,78,110,0
9350,4,1,0.0,1.0,78,111,1
9351,4,2,0.0,0.0,78,112,1
9352,4,3,0.0,0.0,78,113,1
9353,4,2,0.0,0.0,78,114,1
9354,2,1,0.0,1.0,78,115,1
9355,4,3,0.0,0.0,78,116,0
9356,1,2,1.0,1.0,78,117,0
9357,1,3,1.0,0.0,78,118,0
9358,3,4,0.0,0.0,78,119,1
9359,3,1,0.0,0.0,78,120,1
9360,3,2,1.0,1.0,79,1,1
9361,1,3,1.0,0.0,79,2,0
9362,1,4,1.0,0.0,79,3,0
9363,3,4,0.0,0.0,79,4,0
9364,3,4,1.0,0.0,79,5,1
9365,1,4,1.0,1.0,79,6,0
9366,2,4,0.0,0.0,79,7,1
9367,2,4,0.0,0.0,79,8,0
9368,3,1,0.0,0.0,79,9,0
9369,1,2,1.0,0.0,79,10,0
9370,3,4,0.0,0.0,79,11,0
9371,1,2,1.0,1.0,79,12,0
9372,2,3,0.0,0.0,79,13,0
9373,4,3,0.0,0.0,79,14,0
9374,2,4,0.0,0.0,79,15,1
9375,4,1,0.0,1.0,79,16,1
9376,3,1,0.0,1.0,79,17,1
9377,3,1,1.0,1.0,79,18,0
9378,1,4,0.0,1.0,79,19,1
9379,3,2,0.0,0.0,79,20,1
9380,4,3,0.0,1.0,79,21,1
9381,4,2,0.0,1.0,79,22,1
9382,4,1,1.0,1.0,79,23,1
9383,4,1,0.0,1.0,79,24,1
9384,4,2,0.0,0.0,79,25,0
9385,4,1,0.0,1.0,79,26,1
9386,2,4,0.0,0.0,79,27,1
9387,3,1,0.0,1.0,79,28,0
9388,2,4,0.0,0.0,79,29,1
9389,4,2,0.0,0.0,79,30,0
9390,2,3,0.0,0.0,79,31,0
9391,2,4,0.0,0.0,79,32,1
9392,4,3,0.0,1.0,79,33,1
9393,2,1,0.0,1.0,79,34,0
9394,1,3,1.0,1.0,79,35,1
9395,4,3,0.0,1.0,79,36,0
9396,3,2,1.0,1.0,79,37,0
9397,4,2,0.0,0.0,79,38,0
9398,4,1,1.0,1.0,79,39,1
9399,1,4,1.0,0.0,79,40,1
9400,4,1,0.0,0.0,79,41,1
9401,1,4,0.0,1.0,79,42,0
9402,2,3,0.0,1.0,79,43,1
9403,1,3,1.0,0.0,79,44,0
9404,1,3,1.0,0.0,79,45,1
9405,3,4,1.0,0.0,79,46,0
9406,1,4,1.0,0.0,79,47,0
9407,3,2,1.0,1.0,79,48,0
9408,1,3,1.0,0.0,79,49,1
9409,4,2,0.0,0.0,79,50,1
9410,2,3,0.0,1.0,79,51,1
9411,2,4,0.0,0.0,79,52,0
9412,2,3,0.0,1.0,79,53,0
9413,4,2,0.0,1.0,79,54,1
9414,1,2,1.0,0.0,79,55,0
9415,4,3,0.0,1.0,79,56,1
9416,2,4,0.0,0.0,79,57,1
9417,2,3,0.0,0.0,79,58,0
9418,1,3,1.0,0.0,79,59,1
9419,4,1,0.0,1.0,79,60,1
9420,3,2,1.0,1.0,79,61,0
9421,2,1,0.0,1.0,79,62,1
9422,3,4,0.0,0.0,79,63,0
9423,4,2,0.0,0.0,79,64,0
9424,4,1,0.0,1.0,79,65,1
9425,3,1,0.0,1.0,79,66,1
9426,2,1,0.0,1.0,79,67,1
9427,1,2,1.0,1.0,79,68,0
9428,1,3,1.0,1.0,79,69,0
9429,2,1,0.0,0.0,79,70,1
9430,3,1,1.0,1.0,79,71,1
9431,1,3,0.0,1.0,79,72,1
9432,4,3,0.0,1.0,79,73,1
9433,1,3,1.0,0.0,79,74,1
9434,3,4,1.0,0.0,79,75,0
9435,3,2,1.0,0.0,79,76,1
9436,2,1,0.0,1.0,79,77,1
9437,1,2,1.0,1.0,79,78,1
9438,3,1,1.0,1.0,79,79,1
9439,3,2,1.0,0.0,79,80,0
9440,3,4,0.0,0.0,79,81,0
9441,2,3,0.0,0.0,79,82,1
9442,2,4,0.0,0.0,79,83,1
9443,1,2,1.0,0.0,79,84,0
9444,1,2,1.0,1.0,79,85,0
9445,3,2,0.0,0.0,79,86,1
9446,3,2,0.0,0.0,79,87,1
9447,1,2,1.0,0.0,79,88,0
9448,2,3,0.0,1.0,79,89,0
9449,4,3,0.0,0.0,79,90,1
9450,2,1,0.0,0.0,79,91,0
9451,2,4,0.0,0.0,79,92,0
9452,4,2,0.0,1.0,79,93,0
9453,3,1,0.0,1.0,79,94,1
9454,3,4,0.0,0.0,79,95,0
9455,3,1,0.0,0.0,79,96,1
9456,1,4,0.0,0.0,79,97,1
9457,1,4,1.0,1.0,79,98,0
9458,4,2,0.0,0.0,79,99,0
9459,2,3,0.0,1.0,79,100,0
9460,4,3,0.0,1.0,79,101,1
9461,4,3,0.0,0.0,79,102,1
9462,2,1,0.0,1.0,79,103,1
9463,4,3,0.0,0.0,79,104,1
9464,1,4,1.0,0.0,79,105,0
9465,4,2,0.0,1.0,79,106,1
9466,1,2,1.0,0.0,79,107,0
9467,3,2,0.0,0.0,79,108,1
9468,3,4,0.0,0.0,79,109,0
9469,4,1,0.0,0.0,79,110,1
9470,2,3,0.0,1.0,79,111,1
9471,1,2,1.0,0.0,79,112,0
9472,2,1,0.0,1.0,79,113,0
9473,2,1,0.0,1.0,79,114,1
9474,1,3,0.0,1.0,79,115,0
9475,3,4,1.0,0.0,79,116,0
9476,2,1,0.0,1.0,79,117,1
9477,4,1,0.0,1.0,79,118,1
9478,3,1,1.0,1.0,79,119,1
9479,1,4,0.0,0.0,79,120,0
9480,2,3,0.0,0.0,80,1,0
9481,3,2,1.0,1.0,80,2,1
9482,3,1,1.0,1.0,80,3,0
9483,2,4,0.0,0.0,80,4,0
9484,1,2,1.0,1.0,80,5,0
9485,4,1,0.0,0.0,80,6,1
9486,2,4,0.0,0.0,80,7,1
9487,3,1,0.0,1.0,80,8,0
9488,1,4,1.0,0.0,80,9,0
9489,2,3,0.0,0.0,80,10,1
9490,2,3,0.0,1.0,80,11,1
9491,1,3,1.0,0.0,80,12,1
9492,1,2,1.0,0.0,80,13,1
9493,4,3,0.0,0.0,80,14,1
9494,4,2,0.0,1.0,80,15,0
9495,4,2,0.0,0.0,80,16,1
9496,2,4,0.0,0.0,80,17,0
9497,3,2,0.0,0.0,80,18,1
9498,4,1,0.0,1.0,80,19,0
9499,2,3,0.0,0.0,80,20,1
9500,4,2,0.0,1.0,80,21,1
9501,4,2,0.0,0.0,80,22,1
9502,1,4,0.0,1.0,80,23,0
9503,2,4,0.0,0.0,80,24,0
9504,2,4,0.0,0.0,80,25,1
9505,2,4,0.0,0.0,80,26,1
9506,1,3,1.0,0.0,80,27,0
9507,2,4,0.0,0.0,80,28,1
9508,1,2,1.0,1.0,80,29,0
9509,2,4,0.0,0.0,80,30,1
9510,3,1,1.0,1.0,80,31,1
9511,3,2,1.0,1.0,80,32,1
9512,4,3,0.0,0.0,80,33,1
9513,2,3,0.0,1.0,80,34,1
9514,3,2,0.0,0.0,80,35,0
9515,3,2,1.0,1.0,80,36,1
9516,2,1,0.0,1.0,80,37,0
9517,4,2,0.0,0.0,80,38,1
9518,2,3,0.0,1.0,80,39,0
9519,2,1,0.0,1.0,80,40,1
9520,2,1,0.0,0.0,80,41,0
9521,4,3,0.0,1.0,80,42,0
9522,2,1,0.0,1.0,80,43,1
9523,3,1,0.0,1.0,80,44,0
9524,1,4,1.0,0.0,80,45,0
9525,2,3,0.0,1.0,80,46,0
9526,2,1,0.0,0.0,80,47,1
9527,1,4,1.0,1.0,80,48,0
9528,1,4,1.0,1.0,80,49,0
9529,1,2,1.0,1.0,80,50,1
9530,3,4,1.0,0.0,80,51,1
9531,3,1,1.0,1.0,80,52,1
9532,4,3,0.0,0.0,80,53,1
9533,3,1,0.0,1.0,80,54,1
9534,4,1,0.0,1.0,80,55,1
9535,4,1,0.0,0.0,80,56,0
9536,4,2,0.0,1.0,80,57,0
9537,2,3,0.0,1.0,80,58,0
9538,1,4,0.0,1.0,80,59,0
9539,4,3,0.0,1.0,80,60,1
9540,4,2,0.0,0.0,80,61,0
9541,3,4,0.0,0.0,80,62,1
9542,3,4,0.0,0.0,80,63,1
9543,3,4,0.0,0.0,80,64,0
9544,4,2,0.0,0.0,80,65,0
9545,3,2,1.0,0.0,80,66,0
9546,4,1,1.0,1.0,80,67,1
9547,3,4,0.0,0.0,80,68,1
9548,3,4,1.0,0.0,80,69,0
9549,3,4,1.0,0.0,80,70,0
9550,4,1,0.0,1.0,80,71,0
9551,3,4,0.0,0.0,80,72,0
9552,3,4,1.0,0.0,80,73,0
9553,2,4,0.0,0.0,80,74,1
9554,2,1,0.0,1.0,80,75,1
9555,1,2,1.0,1.0,80,76,0
9556,1,3,0.0,1.0,80,77,0
9557,1,2,1.0,0.0,80,78,0
9558,3,2,0.0,0.0,80,79,0
9559,2,3,0.0,0.0,80,80,0
9560,1,4,1.0,0.0,80,81,0
9561,4,1,0.0,1.0,80,82,1
9562,4,1,0.0,1.0,80,83,1
9563,3,2,0.0,0.0,80,84,1
9564,3,1,0.0,0.0,80,85,1
9565,2,1,0.0,1.0,80,86,1
9566,4,3,0.0,1.0,80,87,1
9567,4,1,0.0,1.0,80,88,0
9568,1,2,1.0,0.0,80,89,0
9569,4,3,0.0,1.0,80,90,1
9570,3,1,1.0,1.0,80,91,0
9571,3,2,1.0,1.0,80,92,0
9572,1,3,1.0,0.0,80,93,0
9573,4,2,0.0,1.0,80,94,0
9574,1,4,0.0,0.0,80,95,1
9575,1,3,0.0,1.0,80,96,0
9576,4,3,0.0,1.0,80,97,1
9577,3,2,1.0,0.0,80,98,0
9578,1,2,1.0,0.0,80,99,0
9579,3,1,0.0,1.0,80,100,0
9580,1,3,1.0,0.0,80,101,1
9581,3,1,0.0,0.0,80,102,1
9582,1,3,1.0,0.0,80,103,0
9583,4,3,0.0,0.0,80,104,1
9584,1,4,1.0,0.0,80,105,0
9585,1,2,1.0,0.0,80,106,0
9586,1,3,1.0,0.0,80,107,1
9587,4,1,1.0,1.0,80,108,0
9588,1,2,1.0,0.0,80,109,0
9589,3,4,0.0,0.0,80,110,1
9590,2,3,0.0,1.0,80,111,1
9591,1,3,1.0,1.0,80,112,0
9592,2,1,0.0,1.0,80,113,0
9593,2,4,0.0,0.0,80,114,1
9594,2,1,0.0,1.0,80,115,1
9595,4,2,0.0,0.0,80,116,1
9596,2,1,0.0,1.0,80,117,1
9597,4,3,0.0,1.0,80,118,0
9598,1,4,0.0,0.0,80,119,0
9599,1,3,1.0,1.0,80,120,1
9600,4,3,0.0,1.0,81,1,1
9601,1,4,0.0,0.0,81,2,0
9602,4,2,0.0,1.0,81,3,1
9603,1,2,1.0,0.0,81,4,1
9604,2,4,0.0,0.0,81,5,1
9605,2,3,0.0,1.0,81,6,1
9606,2,4,0.0,0.0,81,7,1
9607,3,2,0.0,0.0,81,8,0
9608,4,3,0.0,1.0,81,9,1
9609,3,4,1.0,0.0,81,10,0
9610,2,4,0.0,0.0,81,11,1
9611,1,4,1.0,0.0,81,12,1
9612,2,3,0.0,1.0,81,13,1
9613,3,4,1.0,0.0,81,14,0
9614,4,1,0.0,0.0,81,15,0
9615,1,3,1.0,0.0,81,16,1
9616,4,2,0.0,0.0,81,17,1
9617,3,2,1.0,1.0,81,18,0
9618,2,3,0.0,0.0,81,19,1
9619,3,4,0.0,0.0,81,20,1
9620,3,1,1.0,1.0,81,21,1
9621,4,2,0.0,1.0,81,22,1
9622,3,1,0.0,1.0,81,23,0
9623,1,3,1.0,0.0,81,24,0
9624,3,1,0.0,1.0,81,25,1
9625,2,1,0.0,1.0,81,26,1
9626,4,1,0.0,1.0,81,27,1
9627,2,4,0.0,0.0,81,28,0
9628,3,4,0.0,0.0,81,29,0
9629,4,3,0.0,1.0,81,30,1
9630,4,3,0.0,0.0,81,31,1
9631,4,1,0.0,1.0,81,32,1
9632,1,2,1.0,0.0,81,33,0
9633,1,2,1.0,0.0,81,34,0
9634,3,4,1.0,0.0,81,35,0
9635,3,1,1.0,1.0,81,36,0
9636,2,1,0.0,0.0,81,37,1
9637,1,2,1.0,1.0,81,38,0
9638,2,1,0.0,1.0,81,39,1
9639,1,4,1.0,0.0,81,40,0
9640,2,4,0.0,0.0,81,41,0
9641,4,1,0.0,1.0,81,42,1
9642,1,2,1.0,1.0,81,43,0
9643,4,2,0.0,0.0,81,44,1
9644,1,4,1.0,1.0,81,45,0
9645,3,1,0.0,0.0,81,46,0
9646,3,1,0.0,1.0,81,47,1
9647,4,3,0.0,0.0,81,48,1
9648,3,4,0.0,0.0,81,49,0
9649,3,4,0.0,0.0,81,50,1
9650,1,4,0.0,1.0,81,51,0
9651,2,3,0.0,1.0,81,52,1
9652,2,3,0.0,1.0,81,53,1
9653,2,3,0.0,0.0,81,54,1
9654,3,1,1.0,1.0,81,55,0
9655,1,3,0.0,1.0,81,56,1
9656,4,3,0.0,1.0,81,57,1
9657,3,4,0.0,0.0,81,58,0
9658,4,3,0.0,1.0,81,59,1
9659,1,3,0.0,1.0,81,60,1
9660,3,2,1.0,0.0,81,61,0
9661,3,1,0.0,0.0,81,62,0
9662,2,3,0.0,0.0,81,63,1
9663,3,2,0.0,0.0,81,64,0
9664,4,2,0.0,0.0,81,65,1
9665,4,1,0.0,0.0,81,66,0
9666,2,1,0.0,1.0,81,67,1
9667,1,3,1.0,0.0,81,68,0
9668,3,2,1.0,1.0,81,69,0
9669,1,2,1.0,0.0,81,70,0
9670,3,2,1.0,1.0,81,71,0
9671,2,4,0.0,0.0,81,72,1
9672,2,4,0.0,0.0,81,73,0
9673,4,3,0.0,0.0,81,74,1
9674,1,2,1.0,0.0,81,75,0
9675,3,4,1.0,0.0,81,76,0
9676,2,3,0.0,1.0,81,77,1
9677,2,1,0.0,1.0,81,78,1
9678,1,4,1.0,1.0,81,79,0
9679,4,2,0.0,0.0,81,80,0
9680,1,4,1.0,0.0,81,81,0
9681,2,1,0.0,1.0,81,82,1
9682,3,2,1.0,1.0,81,83,0
9683,2,4,0.0,0.0,81,84,1
9684,4,2,0.0,0.0,81,85,0
9685,1,3,1.0,0.0,81,86,0
9686,2,1,0.0,0.0,81,87,1
9687,4,1,1.0,1.0,81,88,1
9688,2,3,0.0,0.0,81,89,1
9689,3,1,0.0,1.0,81,90,1
9690,2,1,0.0,1.0,81,91,1
9691,2,4,0.0,0.0,81,92,0
9692,1,2,1.0,1.0,81,93,0
9693,4,2,0.0,1.0,81,94,0
9694,1,4,0.0,0.0,81,95,0
9695,1,3,1.0,1.0,81,96,1
9696,4,2,0.0,0.0,81,97,0
9697,2,3,0.0,1.0,81,98,1
9698,2,4,0.0,0.0,81,99,1
9699,1,4,1.0,0.0,81,100,0
9700,3,1,1.0,1.0,81,101,0
9701,1,2,1.0,1.0,81,102,0
9702,4,1,0.0,1.0,81,103,1
9703,2,1,0.0,1.0,81,104,1
9704,4,2,0.0,1.0,81,105,0
9705,3,4,0.0,0.0,81,106,0
9706,4,1,1.0,1.0,81,107,1
9707,3,2,0.0,0.0,81,108,0
9708,2,1,0.0,1.0,81,109,1
9709,4,3,0.0,0.0,81,110,1
9710,1,4,0.0,1.0,81,111,0
9711,4,3,0.0,1.0,81,112,1
9712,3,2,1.0,0.0,81,113,0
9713,4,1,0.0,1.0,81,114,1
9714,1,2,1.0,0.0,81,115,0
9715,1,3,1.0,0.0,81,116,1
9716,3,2,0.0,0.0,81,117,0
9717,1,3,1.0,0.0,81,118,0
9718,4,1,0.0,1.0,81,119,1
9719,1,3,1.0,1.0,81,120,0
9720,1,2,1.0,1.0,82,1,0
9721,2,4,0.0,0.0,82,2,1
9722,3,1,0.0,1.0,82,3,0
9723,2,1,0.0,1.0,82,4,1
9724,2,1,0.0,0.0,82,5,1
9725,1,3,1.0,0.0,82,6,0
9726,2,4,0.0,0.0,82,7,1
9727,2,3,0.0,0.0,82,8,0
9728,4,3,0.0,0.0,82,9,0
9729,4,2,0.0,1.0,82,10,1
9730,1,3,1.0,1.0,82,11,0
9731,3,4,1.0,0.0,82,12,0
9732,4,1,0.0,1.0,82,13,1
9733,2,4,0.0,0.0,82,14,1
9734,2,1,0.0,1.0,82,15,0
9735,3,2,1.0,0.0,82,16,0
9736,1,3,1.0,0.0,82,17,0
9737,1,4,1.0,0.0,82,18,1
9738,2,4,0.0,0.0,82,19,1
9739,4,1,0.0,0.0,82,20,1
9740,3,1,0.0,1.0,82,21,1
9741,2,1,0.0,1.0,82,22,1
9742,4,1,0.0,1.0,82,23,1
9743,3,4,0.0,0.0,82,24,0
9744,1,2,1.0,0.0,82,25,0
9745,1,4,1.0,1.0,82,26,0
9746,4,2,0.0,0.0,82,27,1
9747,2,1,0.0,1.0,82,28,1
9748,1,2,1.0,1.0,82,29,1
9749,4,3,0.0,1.0,82,30,1
9750,2,3,0.0,1.0,82,31,1
9751,4,2,0.0,0.0,82,32,0
9752,4,2,0.0,1.0,82,33,1
9753,2,3,0.0,0.0,82,34,0
9754,3,2,1.0,1.0,82,35,1
9755,3,2,0.0,0.0,82,36,0
9756,3,4,1.0,0.0,82,37,0
9757,1,2,1.0,0.0,82,38,0
9758,2,3,0.0,1.0,82,39,1
9759,2,4,0.0,0.0,82,40,0
9760,1,3,0.0,1.0,82,41,1
9761,4,1,0.0,1.0,82,42,1
9762,2,3,0.0,1.0,82,43,1
9763,2,4,0.0,0.0,82,44,1
9764,3,1,1.0,1.0,82,45,1
9765,2,3,0.0,1.0,82,46,0
9766,2,1,0.0,1.0,82,47,0
9767,4,3,0.0,0.0,82,48,1
9768,1,3,1.0,0.0,82,49,1
9769,3,4,0.0,0.0,82,50,0
9770,1,3,0.0,1.0,82,51,1
9771,1,3,1.0,1.0,82,52,0
9772,3,1,1.0,1.0,82,53,1
9773,3,2,0.0,0.0,82,54,1
9774,1,2,1.0,1.0,82,55,0
9775,2,4,0.0,0.0,82,56,1
9776,2,4,0.0,0.0,82,57,1
9777,1,3,1.0,0.0,82,58,0
9778,1,4,0.0,0.0,82,59,1
9779,2,3,0.0,0.0,82,60,1
9780,3,1,1.0,1.0,82,61,1
9781,2,4,0.0,0.0,82,62,0
9782,3,4,0.0,0.0,82,63,0
9783,4,1,0.0,1.0,82,64,1
9784,4,3,0.0,0.0,82,65,1
9785,3,1,0.0,1.0,82,66,1
9786,2,1,0.0,1.0,82,67,1
9787,1,2,1.0,0.0,82,68,0
9788,4,1,0.0,1.0,82,69,1
9789,1,4,1.0,0.0,82,70,0
9790,1,3,1.0,0.0,82,71,0
9791,3,1,0.0,0.0,82,72,0
9792,1,2,1.0,0.0,82,73,0
9793,4,3,0.0,1.0,82,74,1
9794,3,4,1.0,0.0,82,75,0
9795,1,2,1.0,1.0,82,76,1
9796,4,2,0.0,1.0,82,77,1
9797,2,3,0.0,1.0,82,78,0
9798,4,3,0.0,1.0,82,79,1
9799,2,3,0.0,1.0,82,80,1
9800,4,3,0.0,1.0,82,81,1
9801,2,1,0.0,1.0,82,82,1
9802,1,4,0.0,0.0,82,83,0
9803,3,4,0.0,0.0,82,84,0
9804,3,2,1.0,1.0,82,85,0
9805,4,1,1.0,1.0,82,86,1
9806,1,4,1.0,1.0,82,87,0
9807,1,4,1.0,0.0,82,88,0
9808,3,2,1.0,1.0,82,89,0
9809,3,2,0.0,0.0,82,90,0
9810,1,2,1.0,0.0,82,91,0
9811,1,4,0.0,1.0,82,92,0
9812,1,3,1.0,0.0,82,93,0
9813,3,1,0.0,1.0,82,94,1
9814,1,4,0.0,1.0,82,95,0
9815,3,2,1.0,0.0,82,96,0
9816,4,3,0.0,1.0,82,97,1
9817,4,2,0.0,0.0,82,98,1
9818,2,1,0.0,1.0,82,99,1
9819,3,4,1.0,0.0,82,100,0
9820,4,2,0.0,0.0,82,101,1
9821,4,1,0.0,0.0,82,102,1
9822,3,1,0.0,0.0,82,103,1
9823,4,1,0.0,1.0,82,104,1
9824,4,2,0.0,0.0,82,105,0
9825,4,3,0.0,1.0,82,106,1
9826,2,4,0.0,0.0,82,107,0
9827,2,3,0.0,0.0,82,108,1
9828,1,4,1.0,0.0,82,109,0
9829,4,3,0.0,0.0,82,110,1
9830,3,2,1.0,1.0,82,111,0
9831,3,2,0.0,0.0,82,112,1
9832,3,4,0.0,0.0,82,113,0
9833,3,1,1.0,1.0,82,114,1
9834,2,1,0.0,0.0,82,115,1
9835,4,1,1.0,1.0,82,116,1
9836,4,2,0.0,0.0,82,117,1
9837,3,4,0.0,0.0,82,118,1
9838,4,2,0.0,1.0,82,119,1
9839,1,2,1.0,0.0,82,120,1
9840,3,2,1.0,0.0,83,1,1
9841,1,4,1.0,0.0,83,2,1
9842,1,4,0.0,0.0,83,3,0
9843,3,1,1.0,1.0,83,4,1
9844,3,1,0.0,0.0,83,5,1
9845,4,2,0.0,0.0,83,6,1
9846,2,4,0.0,0.0,83,7,1
9847,4,3,0.0,0.0,83,8,0
9848,2,4,0.0,0.0,83,9,1
9849,4,1,0.0,1.0,83,10,0
9850,1,3,1.0,1.0,83,11,0
9851,4,2,0.0,1.0,83,12,0
9852,2,3,0.0,1.0,83,13,1
9853,2,1,0.0,1.0,83,14,1
9854,4,1,1.0,1.0,83,15,1
9855,1,3,1.0,0.0,83,16,0
9856,1,3,0.0,1.0,83,17,0
9857,3,1,0.0,1.0,83,18,1
9858,2,3,0.0,0.0,83,19,1
9859,4,2,0.0,0.0,83,20,0
9860,1,2,1.0,1.0,83,21,0
9861,4,2,0.0,0.0,83,22,1
9862,3,2,0.0,0.0,83,23,1
9863,2,1,0.0,0.0,83,24,1
9864,4,3,0.0,1.0,83,25,1
9865,4,1,1.0,1.0,83,26,1
9866,4,2,0.0,1.0,83,27,1
9867,4,2,0.0,0.0,83,28,0
9868,3,1,0.0,1.0,83,29,0
9869,3,2,0.0,0.0,83,30,0
9870,2,3,0.0,0.0,83,31,1
9871,1,3,0.0,1.0,83,32,0
9872,2,4,0.0,0.0,83,33,0
9873,2,4,0.0,0.0,83,34,0
9874,2,1,0.0,1.0,83,35,0
9875,3,4,0.0,0.0,83,36,0
9876,2,4,0.0,0.0,83,37,1
9877,3,4,0.0,0.0,83,38,0
9878,3,2,1.0,1.0,83,39,1
9879,3,1,1.0,1.0,83,40,1
9880,1,2,1.0,0.0,83,41,0
9881,2,3,0.0,1.0,83,42,1
9882,1,4,1.0,1.0,83,43,0
